time_ns,ligand_rmsd,backbone_rmsd,d_y133,d_e130,d_d135
9.33,12.071786534327972,8.32193775543665,3.006027386992009,1.6342360092470687,6.201501530129999
9.34,11.72700429386577,8.366904020238731,3.0545269855245696,1.6118015075591499,6.1575347153079525
9.35,11.18879749554255,8.459754870782737,2.717399523153282,1.8977467396666898,6.172940713867083
9.36,11.294844150994686,8.498606019066417,2.9415997181956817,1.672406180581611,6.119660044597603
9.37,11.474747280683367,8.334733163614416,3.6206487956682256,1.7846949003694197,6.554460124134345
9.38,11.371466857913196,8.376919953202094,2.9730522216691226,1.7461545219011672,6.735832685789584
9.39,11.975203338829656,8.507209961741573,3.0588590254533745,1.9934250528826263,7.186255933491733
9.4,11.982190293452398,8.348702542449105,2.691559588070902,1.988350924945733,6.754661994994409
9.41,11.723245179525073,8.37971475747202,2.8837746734786016,1.9346181030176903,6.118170657081221
9.42,12.266860180415636,8.265575434449035,2.5472852465859663,1.9630708504390668,6.7028016138955655
9.43,12.09303372638536,8.320435500925333,2.7729670860597806,1.6201921789995755,5.604612274702749
9.44,12.193520527669552,8.357440078816717,2.548179381705223,1.7885542691793344,5.909479401029935
9.45,12.273115614058478,8.390009819006206,2.713466388780131,1.9347653018261883,5.245917937090911
9.46,13.048175586631181,8.283015399300188,2.823582923326778,1.7360741078935196,5.7883108642428125
9.47,12.7739290504633,8.275413976169602,2.525947492404022,1.7877201993967846,6.621310886419047
9.48,12.765971034381451,8.184533932227898,2.581673575849582,1.8135342200308235,5.6415905741071635
9.49,13.297863182487454,8.223095363688957,2.7040177522112225,1.7671289215163835,5.465738647676071
9.5,13.68685635084567,8.231718998363108,2.800434684530308,1.8225384802557951,5.088343852107021
9.51,14.155352464186771,8.274712648676516,2.760474221452394,1.8405666135834473,6.681930040909076
9.52,12.95353488312507,8.381669092439317,3.376315929735537,1.740361436588137,7.855727561908583
9.53,12.961266041304237,8.335122103485752,3.629504333421719,2.22998207478186,6.684137438240754
9.54,12.61958376255864,8.369751328828272,2.3558023774766923,1.7750961622162251,8.12730014609946
9.55,13.234395209945934,8.146760454810979,2.6977741958253807,1.8871286312187523,8.181183816842012
9.56,13.928998545713558,8.375886422319395,3.512868711082882,1.7888540034211153,8.83492033467822
9.57,13.416209059226556,8.274560911117893,3.6549379930015173,1.7732272113828687,8.822298051060391
9.58,12.952676066075204,8.220534717790668,3.0928014384002918,1.9778077157980485,6.904095124405307
9.59,13.081464962546448,8.100322843379214,3.83844028119709,1.8038158790717604,8.95215041835879
9.6,12.831402971428894,8.114416348682969,2.925834704245561,1.969644057871402,7.680280580245823
9.61,13.556061602617527,8.016774847042663,3.7263369455754147,1.7558866143662193,9.832092766219843
9.62,13.554804630078367,7.978767477447631,2.7875571491848787,1.8846030745385036,8.950543270387573
9.63,14.047373823641223,8.079903673150632,2.930623120195519,1.88487913634536,9.682992919204054
9.64,13.49157172889021,8.08430696422637,2.760408374353424,1.9314723173292019,9.346521106706616
9.65,14.066165679936395,8.15210914945685,2.7437702292726747,1.6835436803836425,9.44273732558953
9.66,13.843118125565448,8.270500222128032,3.044052577564272,1.9269507417089797,8.763259178582164
9.67,13.594870026073831,8.086536009984743,3.0913837665822173,1.868971616424277,8.748877250105245
9.68,13.476069681221093,8.175238929437057,2.7141921639111577,1.7812582980209004,9.121613746431585
9.69,12.746170629361075,7.95453602820164,2.958020896489395,1.7590690340829673,8.104393793783698
9.7,12.376864667875608,7.868567323897274,2.8616282305718825,1.765888543865715,8.147759312121122
9.71,12.612959500124642,7.8563510042266556,2.829280425491342,1.8773125035745504,8.150206303518381
9.72,12.014707424534285,7.8947137538685475,2.6672475739217165,1.6685270002250707,7.39556561938733
9.73,12.13486377518172,7.848550228791698,2.6781983358477603,1.6722699477751986,7.544656480692953
9.74,11.268332632254458,7.869418825723478,2.622814992602201,1.70176933798728,6.707932734454838
9.75,11.301468582509285,7.84766271876603,3.0256973210371734,2.424636782001513,6.796645555484952
9.76,12.119182538945838,7.944695438234631,3.427693881696913,1.8870023351075687,7.402961317939372
9.77,11.736275004502117,8.164241764798632,2.6450106723208457,1.8169335561531175,5.980745531097947
9.78,11.643342338564022,8.156737983046838,2.756330560627308,1.5746488365497378,6.975015014909601
9.79,11.076937180309152,8.14063912363765,2.6271540756182334,1.7650132374858765,5.645155262724653
9.8,10.934692372286438,8.230048243092167,2.756210484950881,1.8340059106964355,6.722488852742282
9.81,10.437872973443628,8.193438053285654,2.5663450870283784,1.6975116594130126,4.892669115448357
9.82,10.358603246877358,8.116895617724587,3.28134684403415,1.8576359826352862,6.209150076950331
9.83,10.803774620792439,8.008454735153965,2.386235409835164,1.715844965617724,5.815146908996585
9.84,10.822073124572082,8.13402406012168,3.1757970801223085,1.7400251373303026,6.203243119462045
9.85,10.639978238973452,8.340872719321444,3.6467775838136127,1.6852102686685395,6.138371418487925
9.86,10.588238203203268,8.111368212902871,2.8963179139451354,1.6739735624531986,4.676848166666729
9.87,11.379012887351779,8.032093773750853,2.908253965472471,1.8911717492814144,6.702191843110223
9.88,11.450650988470588,8.09039608215354,2.7322062889710543,1.8417930762833936,5.887258216165509
9.89,11.939856236492298,8.12722850719549,2.814813966199844,1.7634860136843225,6.397557735560381
9.9,11.887588110709192,8.2136390751885,2.9325622266650813,2.140042433580568,6.211174448317173
9.91,11.189031790982265,8.218840919142426,3.069042199624053,1.7778001502684355,6.440176081636219
9.92,11.745572804133433,8.308679615742806,3.185542457734537,2.489017477432803,6.398284594593859
9.93,11.87391926911277,8.356312833992659,3.0308649707057636,1.5809884454818393,6.389062245028392
9.94,11.712669283326342,8.433572664331052,2.913061510720928,1.8493947868820613,6.096252091571416
9.95,11.888639256630084,8.384033958649438,2.662070550307843,1.6961092334078325,5.977200975224903
9.96,11.94997198395396,8.311264516704888,3.0024841218640628,1.8550144677313067,6.155336499538018
9.97,12.51185240872141,8.41568780386473,2.580850820869761,2.0872911706703268,7.206368842334322
9.98,12.309792050032556,8.378899090862365,2.7752636536063777,2.012996193516318,6.803683783317711
9.99,12.57665070271315,8.478780373391187,2.8888997138396255,1.782817335408578,6.65143328780537
10.0,12.159241190854017,8.457628539466342,3.195156604675818,1.8245847832979445,7.66301444441658
10.01,12.642408791566446,8.738735166824187,2.5180738049878424,1.8074079083609482,7.857823624802959
10.02,12.837214154850688,8.779687183241979,2.552256494195531,1.6544131843231233,6.859241810523812
10.03,13.309368084983747,8.745878313694748,3.0934911141098906,1.8440807212903765,6.489900031767629
10.04,13.188780992298996,8.763415353214006,2.9943129865649403,1.7897603253372345,7.612474324801018
10.05,12.762965563299197,8.712829870548811,3.259221314850005,1.8890349881968342,7.055211685564031
10.06,12.584677635768788,8.726250179192101,2.951905525947562,1.5354361539111308,7.147267169470815
10.07,12.848416238055902,8.69257105911273,2.559689941496906,1.7970600306574593,6.8213018140024415
10.08,12.604341456700729,8.645749948893934,3.359217980922664,1.6578936933038464,6.846046916834291
10.09,12.398572547621338,8.487256240257976,2.798245782724576,1.733978695626775,6.655366851462211
10.1,12.637112473998462,8.365581716620142,2.5572998688450164,1.86613892883808,7.168062219598362
10.11,12.659966845330596,8.368622013023202,2.895903960407798,1.917087056409866,5.628079105861899
10.12,12.913964231916864,8.583999658347189,3.6278337807313807,1.9145297240880288,7.115446459078652
10.13,13.17969807870689,8.378136086546903,3.8941816006265357,1.7811160416135603,6.5054704112053585
10.14,12.79346826891353,8.433659960981561,3.719865549931334,1.6836973215541557,6.472814149729301
10.15,12.914004029908586,8.380060749470022,4.256137330707817,1.7510734895739366,6.423435145230114
