condition,seed,pose_rank,energy,hit,com_dist_to_site
C_biased,30,1,-3.35,1,5.997514198507139
C_biased,30,2,-3.196,1,5.039511140011796
C_biased,30,3,-3.082,1,6.416626030907781
C_biased,30,4,-3.01,1,9.170759093812757
C_biased,30,5,-2.994,1,6.89279665096016
C_biased,30,6,-2.977,1,5.453893039139024
C_biased,30,7,-2.975,1,8.090261564146642
C_biased,30,8,-2.922,1,5.812035132570292
C_biased,30,9,-2.919,1,5.8427521974116035
C_biased,30,10,-2.876,1,5.280033786753281
C_biased,30,11,-2.858,1,6.168058610122504
C_biased,30,12,-2.825,1,9.096838905521123
C_biased,30,13,-2.788,1,7.5316091914733185
C_biased,30,14,-2.761,1,9.21171084576165
C_biased,30,15,-2.758,1,7.267233108909376
C_biased,30,16,-2.715,1,6.614370705196187
C_biased,30,17,-2.694,1,8.82975469484143
C_biased,30,18,-2.684,1,5.367361208479124
C_biased,30,19,-2.672,1,9.830969922884295
C_biased,30,20,-2.654,1,5.835167233529023
C_biased,31,1,-3.167,1,4.8992681456466185
C_biased,31,2,-3.05,1,5.930134251577738
C_biased,31,3,-3.022,1,7.941674211764963
C_biased,31,4,-2.904,1,5.761642193612647
C_biased,31,5,-2.874,1,5.093732336682859
C_biased,31,6,-2.794,1,7.717356165549857
C_biased,31,7,-2.775,1,7.102702767780585
C_biased,31,8,-2.753,1,5.426903563659131
C_biased,31,9,-2.718,1,8.53683549886671
C_biased,31,10,-2.611,1,5.614787299448133
C_biased,31,11,-2.605,1,9.018759536075859
C_biased,31,12,-2.599,1,8.607792207890174
C_biased,31,13,-2.579,1,6.213504691030221
C_biased,31,14,-2.548,1,8.070005595792097
C_biased,31,15,-2.491,1,5.9851964128632344
C_biased,31,16,-2.488,1,7.701551163479435
C_biased,31,17,-2.445,1,8.9476943879138
C_biased,31,18,-2.406,1,6.411390613738045
C_biased,31,19,-2.338,1,8.563075527500002
C_biased,31,20,-2.279,1,5.528625995807199
C_biased,32,1,-3.275,1,6.107032151804022
C_biased,32,2,-3.015,1,5.085267922844128
C_biased,32,3,-2.998,1,5.371513074036534
C_biased,32,4,-2.978,1,8.923676481064586
C_biased,32,5,-2.958,1,4.8565364721691955
C_biased,32,6,-2.792,1,9.399841989542942
C_biased,32,7,-2.767,1,8.788354660012605
C_biased,32,8,-2.765,1,9.078094457350836
C_biased,32,9,-2.747,1,7.9884614679764425
C_biased,32,10,-2.745,1,7.503681224855065
C_biased,32,11,-2.715,1,7.7611353376068655
C_biased,32,12,-2.705,1,6.895582687878658
C_biased,32,13,-2.696,1,8.539174054097431
C_biased,32,14,-2.691,1,5.358597533448661
C_biased,32,15,-2.685,1,8.395960836237641
C_biased,32,16,-2.667,1,9.018820915236203
C_biased,32,17,-2.623,1,6.085062764094977
C_biased,32,18,-2.62,1,6.161007269519229
C_biased,32,19,-2.612,1,7.428534660886293
C_biased,32,20,-2.548,1,8.211161825724595
C_biased,33,1,-3.081,1,8.979400857766786
C_biased,33,2,-3.059,1,5.9851046598414746
C_biased,33,3,-3.018,1,4.789201025085257
C_biased,33,4,-2.978,1,7.815188354513848
C_biased,33,5,-2.914,1,5.1908055566679625
C_biased,33,6,-2.887,1,6.510619262650486
C_biased,33,7,-2.861,1,6.357460853039828
C_biased,33,8,-2.858,1,6.014850673054653
C_biased,33,9,-2.856,1,5.670655533147806
C_biased,33,10,-2.81,1,5.967114505466594
C_biased,33,11,-2.802,1,6.019780501407336
C_biased,33,12,-2.787,1,5.468631110978457
C_biased,33,13,-2.763,1,7.387440841824722
C_biased,33,14,-2.747,1,7.47661346983196
C_biased,33,15,-2.743,1,5.848846553012713
C_biased,33,16,-2.696,1,5.308471927257351
C_biased,33,17,-2.689,1,8.868104551719068
C_biased,33,18,-2.675,1,7.113652346094926
C_biased,33,19,-2.591,1,6.272333843502957
C_biased,33,20,-2.585,1,6.758467451733655
C_biased,34,1,-3.205,1,4.857921132403251
C_biased,34,2,-3.113,1,5.34382641291846
C_biased,34,3,-3.022,1,4.66154805420989
C_biased,34,4,-2.986,1,5.621305145415857
C_biased,34,5,-2.914,1,5.74794437576008
C_biased,34,6,-2.851,1,5.137467446626934
C_biased,34,7,-2.805,1,6.93176688033674
C_biased,34,8,-2.803,1,4.9885969876267495
C_biased,34,9,-2.776,1,8.962538622852101
C_biased,34,10,-2.774,1,6.610327540094201
C_biased,34,11,-2.72,1,5.341593171470858
C_biased,34,12,-2.714,1,8.524288700644085
C_biased,34,13,-2.691,1,5.214372715892868
C_biased,34,14,-2.689,1,7.8920175423727
C_biased,34,15,-2.674,1,9.0873264994559
C_biased,34,16,-2.664,1,7.058553204803466
C_biased,34,17,-2.662,1,8.456319971724533
C_biased,34,18,-2.66,1,5.843179782892756
C_biased,34,19,-2.631,1,5.82358450997028
C_biased,34,20,-2.626,1,6.2130712444464535
C_biased,35,1,-3.297,1,4.813461462613583
C_biased,35,2,-3.141,1,8.709805749194711
C_biased,35,3,-3.075,1,5.986794167924172
C_biased,35,4,-3.011,1,5.025879100631034
C_biased,35,5,-3.003,1,5.010499982131187
C_biased,35,6,-2.976,1,9.065924646666543
C_biased,35,7,-2.976,1,4.687859572177612
C_biased,35,8,-2.932,1,5.667390421168319
C_biased,35,9,-2.916,1,7.6160700031380895
C_biased,35,10,-2.902,1,5.453120786420811
C_biased,35,11,-2.859,1,6.834802942066955
C_biased,35,12,-2.843,1,5.523312866073126
C_biased,35,13,-2.836,1,8.74642346921042
C_biased,35,14,-2.801,1,5.573160981380331
C_biased,35,15,-2.797,1,7.229112044156579
C_biased,35,16,-2.767,1,5.252451085310674
C_biased,35,17,-2.751,1,6.449656697090976
C_biased,35,18,-2.733,1,8.3099038957672
C_biased,35,19,-2.64,1,8.510178033296496
C_biased,35,20,-2.625,1,6.047843720708247
C_biased,36,1,-2.974,1,8.642787542382072
C_biased,36,2,-2.856,1,6.650062240020256
C_biased,36,3,-2.842,1,8.767838373263354
C_biased,36,4,-2.813,1,6.778890636759936
C_biased,36,5,-2.775,1,5.781627332649209
C_biased,36,6,-2.719,1,5.500186469854277
C_biased,36,7,-2.668,1,7.522672905461328
C_biased,36,8,-2.659,1,7.435090872734024
C_biased,36,9,-2.659,1,6.975448221377493
C_biased,36,10,-2.629,1,8.435718808583722
C_biased,36,11,-2.625,1,7.614613159276506
C_biased,36,12,-2.62,1,9.19997558439387
C_biased,36,13,-2.603,1,6.482882154324534
C_biased,36,14,-2.568,1,7.398119656958623
C_biased,36,15,-2.553,1,6.104657433086999
C_biased,36,16,-2.521,1,5.878598779487576
C_biased,36,17,-2.464,1,9.9627423278318
C_biased,36,18,-2.404,1,7.85616479979705
C_biased,36,19,-2.392,1,7.522235793795992
C_biased,36,20,-2.384,1,5.2651945880732125
C_biased,37,1,-3.06,1,6.4310882170630626
C_biased,37,2,-3.007,1,6.263663196879231
C_biased,37,3,-2.963,1,8.401745061381366
C_biased,37,4,-2.951,1,5.906208598613031
C_biased,37,5,-2.915,1,6.807814666524533
C_biased,37,6,-2.909,1,8.088801838371419
C_biased,37,7,-2.902,1,7.9166038777559296
C_biased,37,8,-2.875,1,7.501230527152701
C_biased,37,9,-2.853,1,9.117756552328029
C_biased,37,10,-2.835,1,8.650289145591705
C_biased,37,11,-2.828,1,8.977739691997796
C_biased,37,12,-2.828,1,6.828113270041173
C_biased,37,13,-2.773,1,8.035382184130466
C_biased,37,14,-2.764,1,5.479246983437564
C_biased,37,15,-2.692,1,7.5441136647663685
C_biased,37,16,-2.66,1,5.986463138654431
C_biased,37,17,-2.602,1,7.1440469861431115
C_biased,37,18,-2.567,1,10.720529353366425
C_biased,37,19,-2.561,1,7.590035280227383
C_biased,37,20,-2.519,1,9.310337976328842
C_biased,38,1,-2.908,1,8.423390533174874
C_biased,38,2,-2.889,1,8.51725914778316
C_biased,38,3,-2.807,1,6.802216310450574
C_biased,38,4,-2.791,1,5.071370951035109
C_biased,38,5,-2.774,1,8.864266593212163
C_biased,38,6,-2.752,1,6.0522217853088796
C_biased,38,7,-2.731,1,6.786269919941922
C_biased,38,8,-2.695,1,6.898578945574201
C_biased,38,9,-2.679,1,5.186331906391133
C_biased,38,10,-2.671,1,7.019330383474561
C_biased,38,11,-2.67,1,5.953824057272658
C_biased,38,12,-2.645,1,9.005040354518203
C_biased,38,13,-2.622,1,8.748841312892907
C_biased,38,14,-2.598,1,8.442230663582638
C_biased,38,15,-2.582,1,8.966756720850027
C_biased,38,16,-2.582,1,7.8266795656973605
C_biased,38,17,-2.547,1,8.028192993638905
C_biased,38,18,-2.533,1,6.14465388998322
C_biased,38,19,-2.506,1,5.694458456452113
C_biased,38,20,-2.496,1,8.369798876359946
C_biased,39,1,-2.959,1,6.323973851581149
C_biased,39,2,-2.95,1,6.084665451698304
C_biased,39,3,-2.945,1,5.33631064257926
C_biased,39,4,-2.867,1,5.6481784263435495
C_biased,39,5,-2.759,1,5.405604921704808
C_biased,39,6,-2.728,1,5.424521169598425
C_biased,39,7,-2.699,1,5.260239763138406
C_biased,39,8,-2.671,1,6.31451121608566
C_biased,39,9,-2.665,1,6.789586962591285
C_biased,39,10,-2.661,1,6.536474065900313
C_biased,39,11,-2.621,1,5.636357916297195
C_biased,39,12,-2.615,1,5.205768310421683
C_biased,39,13,-2.608,1,5.908787343426293
C_biased,39,14,-2.59,1,7.347456602162485
C_biased,39,15,-2.579,1,5.4667155902198346
C_biased,39,16,-2.56,1,6.256742238033748
C_biased,39,17,-2.521,1,7.923302838626673
C_biased,39,18,-2.518,1,7.608785589526291
C_biased,39,19,-2.447,1,5.520463399820739
C_biased,39,20,-2.296,1,8.370928906617353
C_biased,40,1,-3.07,1,6.528140591941493
C_biased,40,2,-2.948,1,5.600723655218242
C_biased,40,3,-2.88,1,6.773888967229845
C_biased,40,4,-2.878,1,7.940289751046774
C_biased,40,5,-2.867,1,8.008493970720298
C_biased,40,6,-2.855,1,7.039962387544703
C_biased,40,7,-2.843,1,9.446474280125301
C_biased,40,8,-2.822,1,5.7758475967379646
C_biased,40,9,-2.808,1,4.826034483016789
C_biased,40,10,-2.781,1,7.8818637977953685
C_biased,40,11,-2.735,1,8.357852153380595
C_biased,40,12,-2.69,1,9.074658799450603
C_biased,40,13,-2.676,1,9.050357566981553
C_biased,40,14,-2.601,1,5.970433244185739
C_biased,40,15,-2.599,1,8.163652431903603
C_biased,40,16,-2.565,1,7.88956513787282
C_biased,40,17,-2.53,1,8.739759039598743
C_biased,40,18,-2.441,1,6.8031143884423475
C_biased,40,19,-2.427,1,7.406054980113041
C_biased,40,20,-2.31,1,8.086382871184988
C_biased,41,1,-3.322,1,4.760194539120801
C_biased,41,2,-3.149,1,5.095311235516126
C_biased,41,3,-3.074,1,8.285426320472794
C_biased,41,4,-3.037,1,5.62835570684813
C_biased,41,5,-3.018,1,5.492823450027139
C_biased,41,6,-2.948,1,6.494585538228048
C_biased,41,7,-2.936,1,8.812791702027983
C_biased,41,8,-2.913,1,5.344760044105192
C_biased,41,9,-2.882,1,5.08434465324985
C_biased,41,10,-2.875,1,4.85757054218609
C_biased,41,11,-2.827,1,6.349732684824829
C_biased,41,12,-2.818,1,7.17823143922243
C_biased,41,13,-2.791,1,7.636180108229298
C_biased,41,14,-2.756,1,6.7581243078585285
C_biased,41,15,-2.754,1,6.618027711742255
C_biased,41,16,-2.747,1,5.3901313979266385
C_biased,41,17,-2.746,1,7.775615767206386
C_biased,41,18,-2.703,1,8.719998692486692
C_biased,41,19,-2.667,1,8.576237167497643
C_biased,41,20,-2.343,1,6.902596889744765
C_biased,42,1,-3.373,1,6.118977257996981
C_biased,42,2,-3.034,1,6.196236480369449
C_biased,42,3,-3.031,1,5.799291520267997
C_biased,42,4,-2.936,1,6.042498551752738
C_biased,42,5,-2.886,1,6.035887932093152
C_biased,42,6,-2.855,1,5.256677661853884
C_biased,42,7,-2.85,1,8.843803235021657
C_biased,42,8,-2.796,1,9.19525977148833
C_biased,42,9,-2.76,1,5.275325820039531
C_biased,42,10,-2.756,1,5.592166882414305
C_biased,42,11,-2.747,1,8.500049032227723
C_biased,42,12,-2.736,1,8.782985233560833
C_biased,42,13,-2.729,1,6.454509110066259
C_biased,42,14,-2.644,1,5.885185651581539
C_biased,42,15,-2.626,1,9.684330037193263
C_biased,42,16,-2.617,1,7.280082824185262
C_biased,42,17,-2.612,1,6.231435886810723
C_biased,42,18,-2.587,1,6.013961951778375
C_biased,42,19,-2.468,1,5.30715383702623
C_biased,42,20,-2.468,1,9.360926613906157
C_biased,43,1,-2.866,1,5.064305709460134
C_biased,43,2,-2.855,1,5.6506639704695365
C_biased,43,3,-2.821,1,6.320134682229096
C_biased,43,4,-2.814,1,5.478991306582197
C_biased,43,5,-2.804,1,4.687396913687408
C_biased,43,6,-2.782,1,6.342602601428051
C_biased,43,7,-2.746,1,9.224922986419557
C_biased,43,8,-2.745,1,5.0447379535484735
C_biased,43,9,-2.695,1,8.126688842620085
C_biased,43,10,-2.682,1,5.704070610866118
C_biased,43,11,-2.681,1,6.515144683682114
C_biased,43,12,-2.675,1,5.425264802032829
C_biased,43,13,-2.672,1,8.969258609694318
C_biased,43,14,-2.658,1,7.166364576582073
C_biased,43,15,-2.636,1,5.092565131556589
C_biased,43,16,-2.634,1,8.27168793188091
C_biased,43,17,-2.626,1,8.25469575061744
C_biased,43,18,-2.619,1,5.724352248713856
C_biased,43,19,-2.618,1,5.330878756334486
C_biased,43,20,-2.425,1,6.166420162614678
C_biased,44,1,-3.047,1,7.181294901678658
C_biased,44,2,-3.019,1,6.276456705951253
C_biased,44,3,-2.966,1,6.937988575752538
C_biased,44,4,-2.922,1,5.299577537804415
C_biased,44,5,-2.91,1,5.27523200187003
C_biased,44,6,-2.905,1,7.058896650432525
C_biased,44,7,-2.889,1,8.370944518772278
C_biased,44,8,-2.879,1,5.944061831771046
C_biased,44,9,-2.878,1,7.3637544315730965
C_biased,44,10,-2.847,1,5.9467188342765445
C_biased,44,11,-2.826,1,5.719343411488764
C_biased,44,12,-2.78,1,5.205841559335925
C_biased,44,13,-2.77,1,9.322978085289481
C_biased,44,14,-2.735,1,8.692608463207586
C_biased,44,15,-2.715,1,7.804300868460583
C_biased,44,16,-2.627,1,5.905672979217998
C_biased,44,17,-2.62,1,6.947197416478549
C_biased,44,18,-2.604,1,6.245961735503773
C_biased,44,19,-2.522,1,5.389937768159119
C_biased,44,20,-2.52,1,9.421534190718985
C_biased,45,1,-3.212,1,4.951488236013228
C_biased,45,2,-2.896,1,7.071331617916877
C_biased,45,3,-2.831,1,5.559388307352554
C_biased,45,4,-2.81,1,5.359262974850996
C_biased,45,5,-2.784,1,6.270374651648707
C_biased,45,6,-2.773,1,5.016575619031383
C_biased,45,7,-2.735,1,6.977523201851005
C_biased,45,8,-2.731,1,8.821950674882231
C_biased,45,9,-2.652,1,7.7496396478917795
C_biased,45,10,-2.636,1,4.799297206857694
C_biased,45,11,-2.608,1,8.93782949825108
C_biased,45,12,-2.597,1,9.787765000476128
C_biased,45,13,-2.597,1,8.7465596126227
C_biased,45,14,-2.594,1,6.134610564120271
C_biased,45,15,-2.592,1,5.6005686767902
C_biased,45,16,-2.588,1,7.945518217708264
C_biased,45,17,-2.582,1,8.799077204347718
C_biased,45,18,-2.533,1,6.378264527026273
C_biased,45,19,-2.447,1,7.315547465951128
C_biased,45,20,-2.321,1,9.478228697371119
C_biased,46,1,-3.048,1,5.765997957533546
C_biased,46,2,-3.028,1,5.291799814706299
C_biased,46,3,-3.02,1,5.419726009931431
C_biased,46,4,-3.015,1,5.5999276530770405
C_biased,46,5,-3.0,1,6.765175007204113
C_biased,46,6,-2.995,1,8.593190212942607
C_biased,46,7,-2.936,1,5.029604174710963
C_biased,46,8,-2.891,1,4.988433755532219
C_biased,46,9,-2.886,1,9.308096784372475
C_biased,46,10,-2.848,1,6.241341344639233
C_biased,46,11,-2.843,1,5.205215874446202
C_biased,46,12,-2.835,1,6.618958522625927
C_biased,46,13,-2.767,1,6.511657891018946
C_biased,46,14,-2.759,1,5.625739827563839
C_biased,46,15,-2.749,1,8.635484544533128
C_biased,46,16,-2.746,1,5.558861771461389
C_biased,46,17,-2.691,1,10.476793975718046
C_biased,46,18,-2.647,1,4.932282508724311
C_biased,46,19,-2.629,1,9.964547594190465
C_biased,46,20,-2.581,1,8.196003356134867
C_biased,47,1,-3.094,1,6.528141808068624
C_biased,47,2,-3.016,1,5.15486668190987
C_biased,47,3,-3.01,1,8.925705143259417
C_biased,47,4,-2.896,1,8.414997005461638
C_biased,47,5,-2.892,1,5.588542329054723
C_biased,47,6,-2.871,1,5.70259961169178
C_biased,47,7,-2.832,1,6.041286347011207
C_biased,47,8,-2.795,1,5.881937037052609
C_biased,47,9,-2.788,1,6.870798743921744
C_biased,47,10,-2.773,1,5.309729261773459
C_biased,47,11,-2.712,1,7.326007333494362
C_biased,47,12,-2.705,1,5.646088179441371
C_biased,47,13,-2.686,1,5.635337315283331
C_biased,47,14,-2.658,1,5.122849252870011
C_biased,47,15,-2.613,1,5.156310242957199
C_biased,47,16,-2.583,1,8.483547712115875
C_biased,47,17,-2.582,1,6.875227738677291
C_biased,47,18,-2.571,1,6.029490522085836
C_biased,47,19,-2.469,1,5.700171935447554
C_biased,47,20,-2.408,1,5.817919061715932
C_biased,48,1,-2.927,1,5.817872950549268
C_biased,48,2,-2.918,1,5.093042920435083
C_biased,48,3,-2.857,1,6.159245574262903
C_biased,48,4,-2.842,1,5.242210799407726
C_biased,48,5,-2.79,1,5.505346910725788
C_biased,48,6,-2.76,1,5.252704299303636
C_biased,48,7,-2.736,1,5.469201828717852
C_biased,48,8,-2.731,1,7.342587408391017
C_biased,48,9,-2.704,1,8.033012542947477
C_biased,48,10,-2.701,1,5.757463852700384
C_biased,48,11,-2.684,1,5.599439656514048
C_biased,48,12,-2.667,1,8.925232818957136
C_biased,48,13,-2.636,1,8.597820634190596
C_biased,48,14,-2.63,1,5.359816215536227
C_biased,48,15,-2.579,1,5.52922227168994
C_biased,48,16,-2.575,1,8.174250926077525
C_biased,48,17,-2.488,1,7.237065428033792
C_biased,48,18,-2.46,1,5.226531499423185
C_biased,48,19,-2.449,1,10.110946913329126
C_biased,48,20,-2.37,1,7.862100885208803
C_biased,49,1,-3.04,1,5.338664708762815
C_biased,49,2,-2.978,1,8.27799007096613
C_biased,49,3,-2.962,1,6.279969370856681
C_biased,49,4,-2.939,1,4.840987121436843
C_biased,49,5,-2.831,1,6.709539548982952
C_biased,49,6,-2.814,1,5.4712936651694575
C_biased,49,7,-2.785,1,8.106966932864035
C_biased,49,8,-2.783,1,5.199362287263205
C_biased,49,9,-2.674,1,7.20987065335809
C_biased,49,10,-2.666,1,6.619521800379728
C_biased,49,11,-2.649,1,5.277392352871182
C_biased,49,12,-2.593,1,5.853440530615689
C_biased,49,13,-2.576,1,5.789241178740073
C_biased,49,14,-2.574,1,7.722205366191109
C_biased,49,15,-2.564,1,5.932812077364051
C_biased,49,16,-2.562,1,5.637092543838189
C_biased,49,17,-2.556,1,7.968362664113121
C_biased,49,18,-2.526,1,5.636420015052829
C_biased,49,19,-2.41,1,7.534110206337552
C_biased,49,20,-2.374,1,8.838836420279696
C_biased,50,1,-3.159,1,6.586528014501467
C_biased,50,2,-3.049,1,5.027224482753872
C_biased,50,3,-2.995,1,6.789539302897679
C_biased,50,4,-2.976,1,7.904867989133019
C_biased,50,5,-2.923,1,6.159026515765365
C_biased,50,6,-2.831,1,6.623801886308448
C_biased,50,7,-2.812,1,6.763322959656113
C_biased,50,8,-2.77,1,6.383969417217815
C_biased,50,9,-2.758,1,8.494535284749647
C_biased,50,10,-2.739,1,5.602950378893878
C_biased,50,11,-2.725,1,5.726227078788547
C_biased,50,12,-2.64,1,7.296366652129947
C_biased,50,13,-2.631,1,8.659514515606832
C_biased,50,14,-2.588,1,8.441224087356956
C_biased,50,15,-2.584,1,6.18932216695525
C_biased,50,16,-2.543,1,9.542450012787937
C_biased,50,17,-2.529,1,8.47973217706584
C_biased,50,18,-2.515,1,6.794705741149903
C_biased,50,19,-2.456,1,8.551438701027918
C_biased,50,20,-2.407,1,8.61072764920366
C_biased,51,1,-3.162,1,6.372880851637938
C_biased,51,2,-2.952,1,5.561089988190205
C_biased,51,3,-2.93,1,6.2010839980907635
C_biased,51,4,-2.928,1,5.113538746745035
C_biased,51,5,-2.921,1,5.697213913426835
C_biased,51,6,-2.909,1,6.745233493835752
C_biased,51,7,-2.878,1,7.180970876849435
C_biased,51,8,-2.873,1,5.1291537786313715
C_biased,51,9,-2.869,1,8.883495673021379
C_biased,51,10,-2.859,1,5.123633172703695
C_biased,51,11,-2.845,1,5.740600950846472
C_biased,51,12,-2.785,1,5.059324950751856
C_biased,51,13,-2.704,1,8.674316456942249
C_biased,51,14,-2.679,1,8.347872241148966
C_biased,51,15,-2.643,1,5.242400152094764
C_biased,51,16,-2.626,1,8.916420583973313
C_biased,51,17,-2.581,1,5.558005191060615
C_biased,51,18,-2.555,1,5.944132840879947
C_biased,51,19,-2.548,1,8.902229479861838
C_biased,51,20,-2.504,1,9.22270849132607
C_biased,52,1,-3.064,1,6.4874627828993425
C_biased,52,2,-2.988,1,4.679650362489862
C_biased,52,3,-2.971,1,6.6037686631032955
C_biased,52,4,-2.942,1,5.5023002388132225
C_biased,52,5,-2.915,1,6.1018508226702215
C_biased,52,6,-2.839,1,4.980103805259184
C_biased,52,7,-2.826,1,5.69528219950126
C_biased,52,8,-2.779,1,5.943045870338051
C_biased,52,9,-2.776,1,5.375484441939831
C_biased,52,10,-2.768,1,5.408120734677991
C_biased,52,11,-2.749,1,5.3266623235336725
C_biased,52,12,-2.722,1,6.078141387681771
C_biased,52,13,-2.692,1,9.180897020999247
C_biased,52,14,-2.65,1,6.709900932561766
C_biased,52,15,-2.592,1,5.137100885008468
C_biased,52,16,-2.591,1,5.40151465334266
C_biased,52,17,-2.578,1,7.629313480058163
C_biased,52,18,-2.502,1,5.6300759636748525
C_biased,52,19,-2.482,1,5.221764915292386
C_biased,52,20,-2.428,1,7.167822268898166
C_biased,53,1,-3.08,1,9.164536305316268
C_biased,53,2,-3.021,1,6.582788716375094
C_biased,53,3,-2.963,1,6.068946174252819
C_biased,53,4,-2.926,1,8.411830069436725
C_biased,53,5,-2.918,1,8.959338435075145
C_biased,53,6,-2.899,1,5.531395711937313
C_biased,53,7,-2.867,1,7.1016187492362635
C_biased,53,8,-2.859,1,5.500325373358375
C_biased,53,9,-2.785,1,5.082008019100162
C_biased,53,10,-2.765,1,9.774105555450634
C_biased,53,11,-2.761,1,7.602608381139305
C_biased,53,12,-2.742,1,6.123844358792625
C_biased,53,13,-2.736,1,5.434304008786894
C_biased,53,14,-2.72,1,5.98973280434888
C_biased,53,15,-2.707,1,8.9287275918677
C_biased,53,16,-2.689,1,7.533796963414291
C_biased,53,17,-2.661,1,8.42153752860664
C_biased,53,18,-2.658,1,7.905964081797503
C_biased,53,19,-2.578,1,8.154437854345675
C_biased,53,20,-2.534,1,9.654606373752054
C_biased,54,1,-3.202,1,6.012481691409271
C_biased,54,2,-3.123,1,8.950865953536661
C_biased,54,3,-3.118,1,8.823195887044388
C_biased,54,4,-3.08,1,5.630568496917952
C_biased,54,5,-3.078,1,8.583275283617125
C_biased,54,6,-3.067,1,5.088894209702948
C_biased,54,7,-2.954,1,5.251750879363767
C_biased,54,8,-2.926,1,5.186856167222014
C_biased,54,9,-2.905,1,5.629228196428491
C_biased,54,10,-2.876,1,8.596326939487057
C_biased,54,11,-2.832,1,6.489133503908105
C_biased,54,12,-2.741,1,7.474064873420196
C_biased,54,13,-2.702,1,8.94765754746888
C_biased,54,14,-2.656,1,8.213433131342232
C_biased,54,15,-2.6,1,6.006293996206859
C_biased,54,16,-2.553,1,11.49137627142938
C_biased,54,17,-2.516,1,7.126073107096636
C_biased,54,18,-2.514,1,8.673808358108648
C_biased,54,19,-2.456,1,8.40501667894111
C_biased,54,20,-2.347,1,8.317800747066878
C_biased,55,1,-3.098,1,5.094069595933036
C_biased,55,2,-3.009,1,5.636466454829546
C_biased,55,3,-2.958,1,5.703883702471703
C_biased,55,4,-2.95,1,5.278279723501934
C_biased,55,5,-2.909,1,7.037493497200576
C_biased,55,6,-2.904,1,8.492774209492207
C_biased,55,7,-2.883,1,5.780069970717583
C_biased,55,8,-2.862,1,8.526164603929821
C_biased,55,9,-2.838,1,5.100669884771605
C_biased,55,10,-2.828,1,7.293319444530891
C_biased,55,11,-2.823,1,5.223208723160744
C_biased,55,12,-2.811,1,5.766518888634216
C_biased,55,13,-2.792,1,6.570079304558027
C_biased,55,14,-2.784,1,8.766744695129814
C_biased,55,15,-2.717,1,5.089662630078394
C_biased,55,16,-2.638,1,6.082201427885006
C_biased,55,17,-2.595,1,5.419013463414412
C_biased,55,18,-2.594,1,8.968935885030039
C_biased,55,19,-2.546,1,6.9584331677073
C_biased,55,20,-2.513,1,6.219696067397413
C_biased,56,1,-3.173,1,4.937709878999932
C_biased,56,2,-3.036,1,8.140016583311363
C_biased,56,3,-2.944,1,5.165646374220617
C_biased,56,4,-2.898,1,5.294682057259481
C_biased,56,5,-2.867,1,5.198018068411428
C_biased,56,6,-2.861,1,5.114907253520944
C_biased,56,7,-2.824,1,8.752769033833918
C_biased,56,8,-2.723,1,8.17367402958261
C_biased,56,9,-2.683,1,5.412743973149891
C_biased,56,10,-2.675,1,5.271082091430615
C_biased,56,11,-2.642,1,5.844438404481144
C_biased,56,12,-2.64,1,4.995131780663886
C_biased,56,13,-2.613,1,8.02641126481885
C_biased,56,14,-2.602,1,6.189600667590961
C_biased,56,15,-2.599,1,7.59017162540019
C_biased,56,16,-2.594,1,6.0040771069038845
C_biased,56,17,-2.577,1,5.307981189218409
C_biased,56,18,-2.508,1,8.455178738826849
C_biased,56,19,-2.494,1,9.30442765213875
C_biased,56,20,-2.481,1,6.783844972497638
C_biased,57,1,-3.306,1,4.938008961528141
C_biased,57,2,-3.265,1,5.26892339265156
C_biased,57,3,-3.19,1,5.147239399919403
C_biased,57,4,-3.151,1,5.476773597149628
C_biased,57,5,-3.037,1,8.0626583080535
C_biased,57,6,-3.037,1,8.518265976185933
C_biased,57,7,-3.034,1,7.01955343761258
C_biased,57,8,-3.018,1,9.079157709246294
C_biased,57,9,-3.001,1,6.954814906198188
C_biased,57,10,-2.99,1,8.895337210557662
C_biased,57,11,-2.886,1,5.530425719207784
C_biased,57,12,-2.867,1,6.573651411414198
C_biased,57,13,-2.861,1,6.276129733397861
C_biased,57,14,-2.796,1,5.828208159271263
C_biased,57,15,-2.794,1,8.578176290711095
C_biased,57,16,-2.742,1,7.119051358612073
C_biased,57,17,-2.741,1,8.702813117317794
C_biased,57,18,-2.688,1,8.778283050894707
C_biased,57,19,-2.632,1,8.794948657403495
C_biased,57,20,-2.592,1,6.874095325901929
C_biased,58,1,-3.209,1,5.062754653187795
C_biased,58,2,-3.161,1,5.90449508265775
C_biased,58,3,-3.116,1,5.1247496512797595
C_biased,58,4,-3.103,1,8.737392870899235
C_biased,58,5,-3.078,1,5.186009992657109
C_biased,58,6,-3.056,1,6.147501166905738
C_biased,58,7,-3.044,1,7.296885709287743
C_biased,58,8,-2.988,1,5.47338553117401
C_biased,58,9,-2.986,1,7.762803804358236
C_biased,58,10,-2.978,1,6.50940946073822
C_biased,58,11,-2.917,1,5.598108077144313
C_biased,58,12,-2.906,1,5.05695106682737
C_biased,58,13,-2.728,1,5.512191949377023
C_biased,58,14,-2.69,1,6.42357661678078
C_biased,58,15,-2.683,1,5.403233922725485
C_biased,58,16,-2.681,1,8.720954374521131
C_biased,58,17,-2.648,1,6.719225309486343
C_biased,58,18,-2.639,1,5.058399776976806
C_biased,58,19,-2.518,1,5.229351157940902
C_biased,58,20,-2.396,1,6.661022264910727
